Onset;Note;Duration (s);Bar
3.026666667;1;0.0626667;1
3.089333333;2;0.0793333;1
3.168666667;3;0.0863333;1
3.255;4;0.091;1
3.346;5;0.091;1
3.437;6;0.102667;1
3.539666667;7;0.0863333;1
3.626;8;0.0886667;1
3.714666667;9;0.0933333;1
3.808;10;0.0933333;1
3.901333333;11;0.091;1
3.992333333;12;0.0861667;1
4.0785;13;0.0888333;1
4.167333333;14;0.084;1
4.251333333;15;0.091;1
4.342333333;16;0.0933333;1
4.435666667;17;0.091;1
4.526666667;18;0.118667;1
4.645333333;19;0.0796667;2
4.725;20;0.084;2
4.809;21;0.084;2
4.893;22;0.084;2
4.977;23;0.0956667;2
5.072666667;24;0.116667;2
5.189333333;25;0.0933333;2
5.282666667;26;0.0816667;2
5.364333333;27;0.098;2
5.462333333;28;0.091;2
5.553333333;29;0.0863333;2
5.639666667;30;0.077;2
5.716666667;31;0.119;2
5.835666667;32;0.0863333;2
5.922;33;0.077;2
5.999;34;0.0976667;2
6.096666667;35;0.08;2
6.176666667;36;0.1;2
6.276666667;37;0.0956667;3
6.372333333;38;0.084;3
6.456333333;39;0.098;3
6.554333333;40;0.07;3
6.624333333;41;0.0816667;3
6.706;42;0.0886667;3
6.794666667;43;0.091;3
6.885666667;44;0.0746667;3
6.960333333;45;0.0816667;3
7.042;46;0.091;3
7.133;47;0.0956667;3
7.228666667;48;0.101271;3
7.3299375;49;0.0947292;3
7.424666667;50;0.0816667;3
7.506333333;51;0.0723333;3
7.578666667;52;0.100333;3
7.679;53;0.0956667;3
7.774666667;54;0.108;3
7.882666667;55;0.113667;4
7.996333333;56;0.100333;4
8.096666667;57;0.107333;4
8.204;58;0.112;4
8.316;59;0.107333;4
8.423333333;60;0.104667;4
8.528;61;0.096;4
8.624;62;0.0956667;4
8.719666667;63;0.109667;4
8.829333333;64;0.107333;4
8.936666667;65;0.0863333;4
9.023;66;0.117;4
9.14;67;0.104667;4
9.244666667;68;0.100333;4
9.345;69;0.0933333;4
9.438333333;70;0.112;4
9.550333333;71;0.105;4
9.655333333;72;0.126;4
9.781333333;73;0.0956667;5
9.877;74;0.109667;5
9.986666667;75;0.100333;5
10.087;76;0.109667;5
10.19666667;77;0.102667;5
10.29933333;78;0.122;5
10.42133333;79;0.0903333;5
10.51166667;80;0.098;5
10.60966667;81;0.100333;5
10.71;82;0.106667;5
10.81666667;83;0.0833333;5
10.9;84;0.101667;5
11.00166667;85;0.100333;5
11.102;86;0.084;5
11.186;87;0.102667;5
11.28866667;88;0.098;5
